"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,Pringle,town,"=""51940""",6,0,6,"12,268",1,897,3,"4,058",0,0,1,6,"21,695",0,409,5,0,1,4,2,0,3,3,0,2,1,1,2,1,0,1,0,0,0,0
SD,46,Pukwana,town,"=""52220""",29,0,29,"67,416",4,"5,293",16,"18,946",0,0,0,28,"104,865",0,"1,308",23,0,10,14,14,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Ramona,town,"=""52860""",8,0,8,"17,573",3,"2,368",3,"6,586",0,0,0,7,"34,828",0,426,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Rapid City,city,"=""52980""","6,408",92,"6,408","13,459,365","1,548","1,141,652","3,556","4,334,457",475,264,460,"6,256","24,246,653",141,"144,285","5,492",0,"2,478","3,588","2,430",372,"3,060","2,659",0,809,"1,053","1,207","1,212",706,577,533,433,333,289,0
SD,46,Rapid Valley,CDP,"=""53007""",675,0,675,"1,506,807",226,"177,065",411,"545,638",65,31,63,658,"2,935,996",17,"16,291",609,0,239,410,233,31,318,312,0,109,62,102,114,78,71,74,71,51,49,0
SD,46,Ravinia,town,"=""53220""",7,0,7,"18,972",1,912,4,"6,108",0,0,0,6,"31,398",0,107,5,0,3,2,3,1,5,2,0,1,1,1,1,1,1,0,0,0,0,0
SD,46,Redfield,city,"=""53460""",163,0,163,"346,969",66,"48,027",91,"143,239",0,0,0,153,"703,341",0,"12,373",134,0,35,83,79,0,79,66,0,44,0,21,28,0,17,29,17,0,0,0
SD,46,Reliance,town,"=""54020""",13,0,13,"34,724",5,"4,136",5,"9,620",0,0,0,13,"50,237",0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Renner Corner,CDP,"=""54145""",6,0,6,"11,677",1,930,1,"3,588",0,0,0,5,"21,550",0,152,5,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Revillo,town,"=""54220""",8,0,8,"15,059",3,"1,643",3,"5,716",0,0,0,3,"25,617",0,"1,753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Richland,CDP,"=""54750""",4,0,4,"9,187",1,"1,340",3,"3,012",0,0,0,4,"17,226",0,153,4,0,1,2,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
SD,46,Roscoe,city,"=""55820""",17,0,17,"38,264",3,"1,806",5,"13,397",0,0,0,15,"56,006",0,"3,161",12,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Rosebud,CDP,"=""55940""",472,0,472,"1,278,834",134,"104,389",331,"436,207",0,0,0,472,"2,332,852",0,0,442,0,405,73,395,0,82,340,0,30,82,70,71,68,55,34,34,0,0,0
SD,46,Rosholt,town,"=""56340""",31,0,31,"71,681",5,"7,134",17,"26,908",0,0,0,28,"123,072",0,"4,419",20,0,0,0,21,0,18,11,0,12,0,0,0,0,0,0,0,0,0,0
SD,46,Roslyn,town,"=""56380""",12,0,12,"18,090",5,"3,335",5,"7,372",0,0,0,5,"33,877",0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Roswell,town,"=""56420""",1,0,1,"2,159",1,176,1,811,0,0,0,1,"4,130",0,86,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Running Water,CDP,"=""56820""",2,0,2,"4,485",1,558,1,"1,617",0,0,0,2,"8,585",0,148,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
