"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OR,41,Sisters,city,"=""67950""",128,0,128,"239,812",29,"23,179",56,"74,504",0,0,11,116,"373,556",11,"5,151",94,0,32,79,45,0,74,41,0,45,20,23,22,16,11,10,9,8,8,0
OR,41,Sodaville,city,"=""68550""",24,0,24,"55,595",7,"5,377",14,"19,874",1,1,1,23,"95,945",1,616,21,0,10,14,9,1,11,11,0,4,3,4,4,3,3,2,2,2,2,0
OR,41,South Lebanon,CDP,"=""68875""",82,1,82,"190,269",23,"18,401",49,"68,015",4,4,5,80,"328,363",2,"2,109",71,0,34,47,32,3,38,38,0,14,9,12,15,10,9,8,7,6,7,0
OR,41,Spray,town,"=""69450""",20,0,20,"40,656",3,"1,962",7,"14,278",0,0,0,18,"63,724",0,828,15,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
OR,41,Springfield,city,"=""69600""","5,510",87,"5,510","11,807,926","1,488","1,122,368","3,095","3,921,200",352,226,390,"5,336","19,940,511",168,"152,086","4,654",0,"2,009","3,440","1,736",331,"2,549","2,421",0,841,609,953,"1,016",638,558,559,447,336,322,0
OR,41,Stafford,CDP,"=""69800""",38,0,38,"68,048",9,"7,282",16,"20,352",2,3,5,35,"114,183",3,"3,355",30,0,10,26,12,0,20,13,0,11,4,7,8,3,3,3,4,3,2,0
OR,41,Stanfield,city,"=""69900""",170,0,170,"418,862",61,"42,067",111,"154,565",0,0,0,167,"735,020",0,"1,927",141,0,61,93,67,0,76,84,0,24,0,19,29,22,25,16,17,0,0,0
OR,41,Stayton,city,"=""70200""",647,0,647,"1,590,541",210,"157,003",404,"523,818",45,22,37,638,"2,665,462",0,"7,622",561,0,305,372,263,0,247,347,0,89,47,105,105,83,74,79,65,42,46,0
OR,41,Sublimity,city,"=""70700""",117,0,117,"255,384",27,"19,291",63,"83,995",0,0,0,114,"415,911",0,"1,664",92,0,40,70,46,0,53,47,0,25,22,0,22,0,0,0,0,0,0,0
OR,41,Summerville,town,"=""70850""",5,0,5,"9,733",1,"1,349",1,"3,538",0,0,0,4,"18,997",0,129,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Summit,CDP,"=""70870""",6,0,6,"9,726",1,726,1,"3,356",0,0,0,5,"15,061",0,"1,198",4,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
