"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AZ,04,Congressional District 1,"=""0401 """,107,2,107,"244,690",33,"24,984",62,"82,429",8,6,8,103,"409,637",4,"3,278",94,0,37,66,39,3,53,45,0,22,7,15,22,12,13,10,11,7,7,0
AZ,04,Congressional District 1,"=""0401 """,491,0,491,"1,044,347",157,"128,001",276,"349,631",47,30,48,470,"1,803,974",21,"18,641",425,0,152,308,174,9,251,200,0,116,41,71,88,48,56,47,53,42,42,0
AZ,04,Congressional District 1,"=""0401 ""","1,007",0,"1,007","2,277,589",279,"211,164",581,"799,240",72,50,78,962,"3,803,071",45,"37,096",866,0,350,597,389,22,527,399,0,243,99,159,190,114,98,101,100,68,72,0
AZ,04,Congressional District 1,"=""0401 """,277,0,277,"482,388",57,"47,989",124,"167,971",0,28,21,260,"848,234",0,"12,832",222,0,51,169,102,0,158,96,0,90,48,53,53,22,22,21,0,0,27,0
AZ,04,Congressional District 1,"=""0401 ""","1,230",28,"1,230","3,028,133",305,"214,748",747,"1,024,239",41,41,61,"1,182","4,717,103",48,"44,493","1,052",0,511,658,543,29,609,534,0,272,140,204,257,148,149,108,77,72,71,0
AZ,04,Congressional District 1,"=""0401 """,351,0,351,"862,636",100,"77,128",204,"277,721",0,0,0,347,"1,353,055",0,"3,609",298,0,127,145,199,0,174,146,0,79,32,59,55,47,37,41,33,23,24,0
AZ,04,Congressional District 1,"=""0401 """,267,0,267,"892,665",52,"34,372",214,"329,073",0,0,0,266,"1,506,402",0,450,239,0,221,37,222,0,129,129,0,22,33,42,45,47,40,23,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,24,0,24,"57,689",2,"1,319",9,"20,756",0,0,0,23,"92,437",0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,23,0,23,"34,230",4,"2,801",9,"11,174",0,0,0,21,"64,876",0,"2,962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,47,0,47,"122,537",9,"10,054",30,"54,671",0,0,0,45,"211,198",0,"1,610",42,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,155,0,155,"365,447",9,"13,746",78,"102,269",0,0,0,148,"517,027",0,"3,066",121,0,49,72,77,0,97,46,0,57,0,35,44,22,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,301,0,301,"778,955",73,"58,156",192,"310,684",0,0,0,293,"1,226,619",0,"10,199",261,0,113,138,147,0,175,102,0,72,31,48,56,36,36,25,0,0,26,0
AZ,04,Congressional District 1,"=""0401 """,320,0,320,"939,839",92,"63,493",235,"369,323",0,0,0,318,"1,687,960",0,"2,285",274,0,204,78,216,26,188,117,0,0,29,46,60,50,31,29,26,27,0,0
AZ,04,Congressional District 1,"=""0401 """,90,0,90,"233,024",21,"14,734",59,"97,330",0,0,0,86,"387,787",0,"2,848",75,0,28,43,46,0,60,26,0,42,0,0,0,0,0,0,0,0,0,0
