"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NY,36,Congressional District 1,"=""3601 """,916,69,916,"2,077,799",271,"156,534",517,"572,736",34,47,45,814,"3,225,113",102,"102,961",524,0,180,340,566,0,688,173,0,471,83,148,194,208,69,77,61,41,34,0
NY,36,Congressional District 1,"=""3601 """,43,0,43,"102,613",9,"7,916",9,"21,535",0,0,0,37,"146,715",0,"5,356",29,0,0,0,31,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,41,0,41,"78,677",9,"8,428",22,"22,001",0,0,0,38,"129,784",0,"3,486",29,0,0,0,29,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,501,0,501,"951,617",101,"69,046",222,"274,664",21,34,34,464,"1,653,476",37,"32,445",352,0,121,162,333,0,339,120,0,159,67,90,104,57,48,44,39,30,0,0
NY,36,Congressional District 1,"=""3601 ""","1,518",45,"1,518","3,812,647",385,"270,975",953,"1,226,116",113,67,55,"1,466","6,547,623",52,"42,889","1,233",0,637,469,"1,035",0,899,509,0,370,129,271,335,171,181,146,119,92,73,0
NY,36,Congressional District 1,"=""3601 ""","1,263",0,"1,263","3,080,365",296,"223,640",748,"916,240",72,60,45,"1,222","5,206,716",41,"32,798","1,068",0,626,455,787,21,684,466,0,290,132,224,303,149,115,116,85,67,69,0
NY,36,Congressional District 1,"=""3601 """,201,0,201,"355,242",42,"36,545",81,"89,723",0,0,0,194,"621,273",0,"5,788",148,0,52,72,126,0,128,55,0,59,25,42,52,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,800,0,800,"1,754,131",194,"149,284",431,"503,549",47,44,51,762,"3,073,446",38,"40,665",644,0,287,278,508,0,498,241,0,181,70,151,181,110,62,70,68,48,35,0
NY,36,Congressional District 1,"=""3601 """,357,0,357,"717,207",97,"68,012",161,"182,108",0,0,0,324,"1,251,141",33,"28,684",240,0,95,106,250,0,230,89,0,99,39,59,82,50,40,40,26,0,0,0
NY,36,Congressional District 1,"=""3601 """,196,0,196,"377,724",49,"40,775",92,"111,246",0,0,0,186,"680,517",0,"12,488",137,0,41,73,119,0,108,68,0,53,29,34,34,0,21,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,27,0,27,"72,209",2,"1,000",9,"19,685",0,0,0,24,"95,670",0,"2,435",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,36,0,36,"56,755",9,"8,394",9,"18,059",0,0,0,28,"98,398",0,"6,811",21,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,37,0,37,"70,351",9,"6,365",9,"21,139",0,0,0,32,"102,755",0,"12,963",25,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,28,0,28,"47,617",5,"3,692",9,"12,452",0,0,0,26,"76,783",0,"1,489",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,543,0,543,"1,147,380",119,"84,661",288,"356,647",28,30,32,516,"2,013,860",27,"34,308",430,0,199,164,370,0,314,177,0,138,56,110,122,63,31,59,37,38,25,0
NY,36,Congressional District 1,"=""3601 """,0,0,0,"23,513",0,126,0,"5,991",0,0,0,0,"30,667",0,"2,477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,271,0,271,"417,752",73,"57,645",105,"111,391",0,0,22,227,"706,674",44,"49,424",165,0,54,113,153,0,181,65,0,120,32,64,53,22,0,0,26,0,0,0
NY,36,Congressional District 1,"=""3601 """,66,0,66,"119,115",9,"7,284",28,"37,630",0,0,0,55,"190,092",0,"8,934",41,0,0,28,38,0,45,0,0,27,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,34,0,34,"71,221",9,"7,114",9,"18,309",0,0,0,27,"116,752",0,"4,768",27,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 ""","2,125",42,"2,125","4,994,939",504,"402,497","1,225","1,578,722",113,99,89,"2,033","8,753,994",92,"81,997","1,719",0,838,662,"1,436",27,"1,215",736,0,521,201,360,455,272,192,190,181,150,116,0
NY,36,Congressional District 1,"=""3601 """,469,0,469,"898,873",114,"81,295",234,"268,875",28,0,21,401,"1,446,578",68,"66,149",298,0,110,160,305,0,317,110,0,203,57,109,98,60,30,24,34,35,0,0
NY,36,Congressional District 1,"=""3601 """,193,0,193,"433,018",55,"39,423",104,"127,611",0,0,0,164,"643,964",29,"23,884",120,0,55,55,137,0,134,45,0,79,0,30,50,22,21,21,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,0,0,0,"36,487",0,"2,160",0,"10,547",0,0,0,0,"53,244",0,"2,290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,217,0,217,"354,154",48,"33,901",87,"114,486",0,0,0,198,"650,745",0,"9,872",138,0,46,82,132,0,139,62,0,68,41,40,47,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,49,0,49,"83,716",9,"12,264",21,"22,294",0,0,0,44,"143,883",0,"1,425",35,0,0,25,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,46,0,46,"84,886",8,"5,609",9,"17,654",0,0,0,37,"125,603",0,"9,399",22,0,0,0,31,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,74,0,74,"131,212",22,"16,425",35,"51,127",0,0,0,61,"226,742",0,"18,575",41,0,0,0,62,0,52,0,0,32,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,141,0,141,"305,888",51,"24,703",77,"78,079",0,0,0,126,"504,275",0,"11,432",65,0,0,55,85,0,112,24,0,80,0,24,36,39,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,282,32,282,"664,470",121,"63,572",168,"159,386",0,0,0,247,"1,067,780",35,"40,643",128,0,37,146,131,0,220,48,0,155,30,39,49,94,0,0,0,0,0,0
NY,36,Congressional District 1,"=""3601 """,183,0,183,"367,708",46,"38,128",85,"110,613",0,0,0,174,"668,617",0,"7,038",148,0,49,65,114,0,117,53,0,48,0,30,29,24,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,783,33,783,"1,319,086",93,"66,613",270,"321,566",42,31,44,675,"2,044,350",107,"72,262",542,0,221,237,493,52,527,177,0,267,136,215,186,72,55,45,31,31,12,0
