"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OK,40,Congressional District 2,"=""4002 """,170,0,170,"444,030",46,"37,687",99,"136,940",0,0,0,164,"695,587",0,"5,058",148,0,68,60,91,0,125,37,0,47,0,30,29,24,24,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,69,0,69,"167,130",22,"17,555",43,"56,961",0,0,0,66,"291,548",0,"2,401",60,0,29,0,49,0,36,28,0,23,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 ""","2,419",31,"2,419","6,025,662",667,"503,808","1,522","1,908,403",65,68,82,"2,373","10,343,548",46,"46,664","2,116",0,"1,071",890,"1,383",146,"1,241","1,002",0,470,258,406,439,348,256,218,200,149,136,0
OK,40,Congressional District 2,"=""4002 """,188,0,188,"376,739",54,"36,912",92,"103,117",0,0,0,184,"634,194",0,"2,759",157,0,58,51,96,41,118,64,0,34,30,35,31,21,0,0,25,0,0,0
OK,40,Congressional District 2,"=""4002 """,54,0,54,"146,817",9,"12,296",33,"43,524",0,0,0,52,"270,451",0,815,49,0,26,0,37,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,672,0,672,"1,761,155",153,"115,178",429,"548,850",0,0,0,655,"2,815,769",0,"12,400",597,0,328,173,495,0,432,196,0,193,64,127,137,87,66,57,47,49,37,0
OK,40,Congressional District 2,"=""4002 """,923,0,923,"2,352,161",216,"167,973",573,"738,584",0,21,31,890,"3,858,939",33,"31,820",789,0,438,225,593,105,512,372,0,261,100,155,204,118,82,88,73,53,48,0
OK,40,Congressional District 2,"=""4002 """,97,0,97,"252,258",23,"17,784",59,"78,568",0,0,0,94,"403,744",0,"2,355",85,0,56,41,54,0,50,40,0,28,0,21,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,99,0,99,"247,947",26,"20,436",59,"82,589",0,0,0,95,"464,971",0,522,86,0,36,27,65,0,64,30,0,35,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,23,0,23,"46,262",3,"1,946",9,"11,815",0,0,0,23,"90,185",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
