"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State House District HD-020,"=""45020""","3,202",45,"3,202","7,674,338",870,"639,345","1,904","2,516,210",233,166,161,"3,037","11,948,694",165,"173,849","2,711",0,"1,230","1,581","1,496",125,"1,840","1,115",0,836,248,506,676,415,326,327,290,203,196,0
SC,45,State House District HD-021,"=""45021""","2,173",33,"2,173","4,867,119",615,"461,104","1,251","1,599,318",175,135,162,"2,064","7,924,233",109,"115,526","1,819",0,802,"1,114",996,63,"1,212",783,0,551,184,340,426,267,226,213,206,153,149,1
SC,45,State House District HD-022,"=""45022""","2,946",48,"2,946","6,665,222",743,"532,101","1,653","2,074,483",238,155,173,"2,800","10,479,658",143,"148,106","2,512",0,"1,205","1,501","1,313",112,"1,629","1,052",0,688,247,488,675,372,298,294,222,162,131,0
SC,45,State House District HD-023,"=""45023""","4,011",64,"4,011","10,075,137",889,"600,583","2,390","2,992,363",253,176,162,"3,888","15,198,871",120,"110,561","3,510",12,"2,009","1,781","2,038",180,"2,181","1,490",0,802,339,718,937,582,433,357,258,190,114,0
SC,45,State House District HD-024,"=""45024""","4,646",72,"4,646","11,432,372","1,067","736,837","2,726","3,419,511",330,228,196,"4,520","17,453,952",123,"111,644","4,017",8,"2,261","2,062","2,255",299,"2,580","1,682",0,895,461,751,"1,050",661,502,409,316,233,160,0
SC,45,State House District HD-025,"=""45025""","4,168",63,"4,168","10,808,892","1,026","719,137","2,580","3,264,348",274,186,153,"4,062","16,576,956",105,"89,835","3,714",7,"2,170","1,834","2,164",157,"2,224","1,589",0,837,304,688,953,641,459,383,306,227,167,0
SC,45,State House District HD-026,"=""45026""","2,289",25,"2,289","5,297,670",643,"501,904","1,341","1,723,461",185,148,127,"2,184","8,636,954",101,"138,957","1,967",2,856,988,"1,227",43,"1,387",736,0,636,180,315,497,265,210,233,198,181,171,0
SC,45,State House District HD-027,"=""45027""","2,855",34,"2,855","6,597,372",820,"631,782","1,672","2,155,033",280,188,202,"2,741","10,919,183",113,"101,910","2,472",0,"1,124","1,481","1,294",80,"1,582","1,058",0,659,212,393,556,342,346,304,270,216,206,0
SC,45,State House District HD-028,"=""45028""","3,394",22,"3,394","8,233,268",979,"740,627","2,073","2,630,059",254,176,171,"3,284","13,305,636",109,"95,264","2,983",0,"1,603","1,590","1,708",95,"1,790","1,346",0,710,235,519,688,459,367,355,300,242,218,0
SC,45,State House District HD-029,"=""45029""","4,423",53,"4,423","11,420,710","1,142","812,421","2,788","3,461,340",207,127,80,"4,334","17,895,413",72,"67,969","3,875",51,"2,401","1,697","2,657",41,"2,337","1,787",0,806,331,718,940,647,456,383,297,234,150,0
SC,45,State House District HD-030,"=""45030""","4,403",49,"4,403","11,593,533","1,127","813,526","2,856","3,598,730",229,144,99,"4,322","18,140,230",62,"64,984","3,936",32,"2,523","1,602","2,747",36,"2,166","1,931",0,805,313,734,923,638,486,406,358,261,189,0
SC,45,State House District HD-031,"=""45031""","5,035",92,"5,035","13,580,175","1,214","797,160","3,225","4,008,686",277,193,155,"4,943","20,465,010",84,"67,835","4,455",43,"2,689","1,981","2,915",122,"2,841","1,866",0,836,367,882,"1,081",708,612,500,303,202,144,0
SC,45,State House District HD-032,"=""45032""","4,003",32,"4,003","9,939,000","1,055","772,675","2,439","3,046,367",236,164,113,"3,896","15,586,438",102,"89,863","3,440",32,"1,921","1,706","2,210",65,"2,196","1,478",0,708,358,629,730,549,447,406,295,226,184,0
SC,45,State House District HD-033,"=""45033""","3,534",8,"3,534","8,935,193",935,"676,553","2,164","2,727,500",168,121,82,"3,424","14,023,376",69,"97,667","3,038",18,"1,671","1,411","1,995",37,"1,962","1,266",0,618,299,547,689,465,399,378,287,155,110,0
SC,45,State House District HD-034,"=""45034""","4,168",47,"4,168","10,879,149","1,130","801,439","2,624","3,354,946",289,199,180,"4,062","16,922,593",103,"87,548","3,663",19,"2,052","1,737","2,286",111,"2,350","1,534",0,750,293,624,864,600,529,455,343,229,192,0
SC,45,State House District HD-035,"=""45035""","2,941",17,"2,941","7,168,573",840,"636,286","1,788","2,384,840",190,121,139,"2,821","11,634,758",106,"93,155","2,526",0,"1,353","1,324","1,543",44,"1,560","1,158",0,600,231,422,590,372,341,292,259,207,187,3
SC,45,State House District HD-036,"=""45036""","3,748",22,"3,748","9,144,142","1,080","836,417","2,304","3,011,322",256,151,156,"3,614","14,624,107",132,"138,237","3,228",2,"1,673","1,717","1,938",91,"2,029","1,458",0,791,259,560,689,475,423,397,334,263,232,7
SC,45,State House District HD-037,"=""45037""","3,544",25,"3,544","8,913,036","1,045","780,364","2,198","2,936,317",265,179,156,"3,391","14,100,723",154,"150,793","3,069",15,"1,484","1,629","1,848",67,"2,070","1,282",0,869,257,483,644,470,440,395,332,281,232,0
SC,45,State House District HD-038,"=""45038""","3,597",30,"3,597","8,896,285",987,"723,963","2,181","2,914,025",174,140,124,"3,419","13,880,537",178,"169,070","3,015",17,"1,536","1,478","2,041",42,"2,106","1,248",0,978,295,550,702,466,402,362,305,252,229,0
