"STATE","state_fips","ZIPCODE","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
RI,44,"=""02832""",245,0,245,"525,284",59,"47,652",125,"143,607",0,0,0,231,"873,545",0,"10,351",195,0,68,134,105,0,132,92,0,72,30,51,49,29,24,0,0,0,0,0
RI,44,"=""02833""",26,0,26,"47,728",3,"1,866",9,"13,110",0,0,0,24,"81,229",0,"2,640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02835""",170,0,170,"265,395",25,"20,154",57,"66,109",0,0,0,139,"433,644",31,"25,314",115,0,39,80,76,0,113,37,0,61,32,43,37,0,0,0,0,0,0,0
RI,44,"=""02837""",124,0,124,"187,809",9,"15,644",45,"58,468",0,0,0,105,"298,728",0,"21,585",78,0,27,57,61,0,70,37,0,42,0,34,32,0,0,0,0,0,0,0
RI,44,"=""02838""",349,0,349,"759,345",92,"72,516",201,"238,207",32,0,0,345,"1,418,295",0,"1,310",300,0,127,161,168,0,147,173,0,47,38,67,69,33,37,37,25,23,0,0
RI,44,"=""02839""",111,0,111,"229,281",28,"20,979",52,"62,202",0,0,0,103,"421,788",0,"12,462",92,0,43,46,59,0,55,51,0,0,0,23,21,0,0,0,0,0,0,0
RI,44,"=""02840""","1,674",28,"1,674","3,692,859",373,"266,704",892,"1,082,916",78,48,90,"1,595","6,217,035",79,"78,240","1,398",0,746,861,700,113,803,696,0,336,227,349,421,189,126,125,106,73,54,0
RI,44,"=""02841""",0,0,0,"3,341",0,"4,000",0,"2,000",0,0,0,0,"16,177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02842""",983,0,983,"2,050,606",293,"232,082",532,"679,191",84,57,90,938,"3,905,656",45,"36,517",809,0,365,524,396,63,467,430,0,205,89,166,184,109,101,98,97,71,65,0
RI,44,"=""02852""","1,186",0,"1,186","2,402,288",276,"205,172",599,"700,329",54,65,81,"1,121","4,209,369",65,"52,251",966,0,409,636,463,87,578,479,0,258,154,231,254,149,111,91,68,78,48,0
RI,44,"=""02857""",303,0,303,"500,289",77,"64,745",128,"142,305",0,0,21,275,"940,911",28,"20,014",219,0,73,145,144,0,157,108,0,87,49,53,68,27,0,28,0,24,0,0
RI,44,"=""02858""",29,0,29,"73,781",9,"7,251",22,"21,181",0,0,0,28,"113,957",0,"3,272",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02859""",371,0,371,"757,994",107,"84,883",193,"220,830",23,23,0,357,"1,463,048",0,"25,480",315,0,152,187,172,0,163,168,0,68,35,66,81,42,31,33,38,0,26,0
RI,44,"=""02860""","6,550",167,"6,550","16,391,034","1,864","1,322,352","4,024","4,783,291",365,361,275,"6,411","29,026,063",139,"108,291","5,555",0,"2,608","1,911","4,294",345,"3,799","2,303",0,"1,236",516,"1,055","1,372",966,832,715,542,352,189,0
RI,44,"=""02861""","2,550",33,"2,550","5,544,556",745,"558,942","1,427","1,684,370",158,137,142,"2,470","10,236,283",79,"71,661","2,161",0,894,962,"1,454",134,"1,366",948,0,453,220,411,535,320,283,249,245,165,118,0
RI,44,"=""02862""",62,0,62,"159,918",9,"6,943",37,"44,144",0,0,0,58,"256,330",0,"3,087",45,0,23,0,41,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02863""","2,959",162,"2,959","8,225,660",803,"546,574","1,955","2,421,122",94,105,56,"2,900","13,736,011",58,"60,884","2,523",0,"1,147",623,"2,158",178,"1,862",966,0,604,232,482,617,532,366,287,216,129,97,0
