"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
GA,13,Henry,"=""151""","22,613",292,"22,613","62,272,654","5,241","3,653,203","14,992","19,676,698","2,164","1,966","1,310","22,041","100,045,893",569,"531,707","20,877",1,"11,706","10,783","11,669",145,"14,565","7,096",0,"8,172","1,303","3,319","5,062","3,496","2,521","2,325","1,941","1,515","1,076",0
GA,13,Houston,"=""153""","15,531",186,"15,531","42,584,383","3,409","2,393,097","10,180","13,344,453","1,150","1,144",709,"15,250","69,894,509",257,"246,596","14,389",0,"8,277","8,348","6,817",291,"8,826","5,779",0,"3,875",994,"2,440","3,708","2,241","1,742","1,431","1,155",820,718,0
GA,13,Irwin,"=""155""","1,130",0,"1,130","3,159,426",236,"164,586",726,"921,028",28,34,0,"1,111","4,922,666",0,"16,208","1,015",0,644,423,680,0,597,446,0,279,51,180,245,145,115,81,55,38,29,0
GA,13,Jackson,"=""157""","5,383",0,"5,383","13,634,910","1,404","1,053,588","3,324","4,439,204",258,184,163,"5,180","22,122,318",166,"195,010","4,768",0,"2,439","2,663","2,683",0,"2,923","2,059",0,"1,569",387,840,"1,138",709,533,487,488,322,331,0
GA,13,Jasper,"=""159""","1,299",0,"1,299","3,699,532",311,"215,322",837,"1,084,957",48,45,25,"1,274","5,604,067",22,"25,992","1,176",0,771,711,583,0,779,468,0,464,64,171,301,201,136,109,77,48,57,0
GA,13,Jeff Davis,"=""161""","1,864",29,"1,864","5,266,122",473,"365,696","1,216","1,621,699",62,47,38,"1,826","8,251,638",35,"33,406","1,617",0,"1,067",532,"1,313",0,865,870,0,461,100,302,402,279,177,174,158,93,106,0
GA,13,Jefferson,"=""163""","2,747",0,"2,747","8,044,638",548,"334,039","1,758","2,130,174",138,141,0,"2,709","12,074,047",0,"39,513","2,505",0,"1,561",924,"1,813",0,"1,476","1,119",0,665,113,404,667,481,338,266,142,83,20,0
GA,13,Jenkins,"=""165""","1,098",0,"1,098","3,445,398",186,"110,240",728,"977,531",106,43,0,"1,073","4,952,625",25,"14,694",980,0,560,228,866,0,528,512,0,303,69,185,279,215,126,105,63,33,22,0
GA,13,Johnson,"=""167""","1,214",0,"1,214","3,553,616",245,"157,922",763,"970,664",68,61,0,"1,196","5,495,658",0,"16,930","1,114",0,741,456,757,0,624,516,0,352,47,191,317,206,117,103,70,53,24,0
GA,13,Jones,"=""169""","1,561",0,"1,561","4,209,809",425,"303,500",996,"1,252,184",98,74,36,"1,529","6,821,420",26,"27,522","1,396",0,823,788,762,1,887,592,0,431,72,246,322,211,206,188,136,87,55,0
GA,13,Lamar,"=""171""","2,081",26,"2,081","5,573,789",449,"308,546","1,296","1,608,037",106,85,35,"2,033","8,770,139",48,"34,491","1,910",0,"1,041",811,"1,267",0,"1,299",671,0,550,143,367,490,325,217,190,149,110,84,0
GA,13,Lanier,"=""173""",936,0,936,"2,713,574",186,"141,299",638,"818,422",26,34,25,916,"4,281,493",0,"12,557",837,0,475,480,446,0,486,401,0,235,66,152,187,154,84,76,52,43,37,0
GA,13,Laurens,"=""175""","6,651",95,"6,651","19,178,189","1,307","875,077","4,348","5,466,720",382,278,133,"6,498","29,213,913",118,"120,606","6,071",0,"4,168","2,495","4,129",0,"3,478","2,783",0,"1,832",384,"1,106","1,728","1,074",622,484,432,254,168,0
GA,13,Lee,"=""177""","2,711",29,"2,711","7,447,299",667,"473,857","1,786","2,372,617",216,208,113,"2,647","12,350,967",60,"42,296","2,487",0,"1,460","1,227","1,464",0,"1,603",975,0,795,130,381,589,395,299,299,219,187,151,0
GA,13,Liberty,"=""179""","9,280",98,"9,280","26,226,431","2,862","2,007,934","6,790","9,578,319",704,581,554,"9,187","48,342,472",74,"77,332","8,876",0,"4,777","4,919","4,055",252,"4,470","4,385",0,"1,634",410,"1,086","1,628","1,090","1,098","1,326",918,746,621,0
GA,13,Lincoln,"=""181""",837,0,837,"2,213,223",189,"125,362",484,"593,742",36,46,0,813,"3,423,292",24,"19,154",734,0,394,301,535,0,352,426,0,193,48,137,203,134,98,71,68,42,35,0
