"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State Senate District 36,"=""45036""","13,264",185,"13,264","36,627,599","2,810","1,847,116","8,322","10,212,629",553,627,283,"12,961","54,794,363",236,"233,207","11,828",70,"7,821","4,745","8,244",211,"7,212","5,296",0,"3,028","1,011","2,349","3,218","2,179","1,469","1,054",782,467,337,0
SC,45,State Senate District 37,"=""45037""","8,214",58,"8,214","20,121,350","2,144","1,591,842","4,974","6,238,597",579,477,420,"7,927","32,364,941",248,"254,454","7,225",5,"3,767","3,818","4,255",78,"4,780","2,849",0,"1,986",645,"1,327","1,769","1,069",864,813,678,489,428,1
SC,45,State Senate District 38,"=""45038""","10,772",118,"10,772","26,927,069","3,187","2,371,188","6,940","8,971,270",985,703,666,"10,482","44,659,917",288,"280,309","9,699",20,"4,984","5,794","4,833",143,"5,421","4,640",0,"2,279",758,"1,524","2,173","1,440","1,195","1,107","1,025",776,656,17
SC,45,State Senate District 39,"=""45039""","12,124",48,"12,124","33,073,380","2,683","1,815,212","7,591","9,230,162",409,569,224,"11,866","50,706,404",124,"202,834","10,728",42,"6,842","4,896","7,089",51,"6,769","4,737",0,"2,437",746,"2,085","2,873","1,980","1,352","1,041",829,394,216,0
SC,45,State Senate District 40,"=""45040""","13,790",189,"13,790","37,899,559","2,970","2,033,803","8,746","10,729,199",563,714,310,"13,509","57,301,106",174,"221,716","12,353",65,"7,663","5,377","8,241",63,"7,650","5,253",0,"3,038",951,"2,377","3,298","2,118","1,519","1,238",876,564,250,0
SC,45,State Senate District 41,"=""45041""","9,100",76,"9,100","20,604,351","2,254","1,612,112","5,022","6,127,391",691,562,631,"8,695","33,390,700",395,"366,082","7,830",4,"4,079","4,732","4,156",195,"4,844","3,481",0,"1,999",835,"1,565","2,037","1,183",960,890,725,484,336,0
SC,45,State Senate District 42,"=""45042""","13,856",243,"13,856","35,897,837","2,939","1,935,272","8,430","10,157,291",675,595,484,"13,519","54,298,651",313,"274,831","12,182",7,"7,657","6,231","7,247",326,"7,255","5,513",0,"2,489","1,239","2,584","3,554","2,088","1,425","1,120",774,458,239,0
SC,45,State Senate District 43,"=""45043""","6,801",10,"6,801","15,189,188","1,613","1,167,313","3,664","4,526,306",414,298,429,"6,452","24,926,259",275,"280,170","5,742",0,"2,844","3,723","2,767",278,"3,686","2,504",0,"1,610",656,"1,197","1,468",834,648,550,470,333,239,0
SC,45,State Senate District 44,"=""45044""","11,548",151,"11,548","28,961,685","3,342","2,450,922","7,405","9,433,056",994,759,693,"11,233","47,601,121",315,"312,321","10,380",28,"5,403","5,908","5,489",144,"5,901","4,897",0,"2,378",830,"1,759","2,387","1,531","1,261","1,253","1,024",796,669,14
SC,45,State Senate District 45,"=""45045""","12,956",128,"12,956","34,916,637","3,193","2,209,755","8,214","10,176,533",517,528,325,"12,664","54,765,392",189,"234,069","11,441",0,"6,840","5,966","6,648",211,"6,804","5,280",0,"2,598",851,"2,020","2,825","1,923","1,507","1,188",867,577,310,0
SC,45,State Senate District 46,"=""45046""","7,300",141,"7,300","17,804,195","1,998","1,453,549","4,458","5,887,243",540,283,355,"6,962","29,174,179",316,"365,301","6,177",0,"2,831","3,701","3,278",247,"4,144","2,638",0,"1,979",513,"1,057","1,586",914,797,715,576,425,348,0
